,id,name,area,description,experience,schedule,employment,employer,key_skills,published_at,salary_from,salary_to,currency
678,78939519,Аудитор,Санкт-Петербург,"<p>Мы <strong>BeeCleverGroup</strong> – российская группа FinTech компаний. Входим в топ лидеров сферы микрокредитования и сами разрабатываем ПО для наших финансовых продуктов. Придерживаемся стратегии качественного роста и стремимся предлагать потребителю лучшие решения на рынке.<br /><br />В нашей команде уже более 500 человек и мы постоянно расширяемся. Мы придаем большое значение корпоративной культуре и здоровой атмосфере в коллективе.</p> <p><strong>На данный момент находимся в поисках Аудитора</strong></p> <strong>Чем предстоит заниматься:</strong> <ul> <li>Проводить аудиторскую проверку в соответствии с Годовым планом аудиторских проверок и консультаций;</li> <li>Участвовать в проведении внеплановых проверок и служебных разбирательств по поручению руководителя внутреннего аудита по направлениям;</li> <li>Участвовать в подготовке программы аудиторской проверки;</li> <li>Проведить плановые и внеплановые проверки и ревизии микрофинансовой и финансово-хозяйственной деятельности подразделений (выездных и камеральных);</li> <li>Выявлять организационные, методические недостатки и нарушения при осуществлении микрофинансовой деятельности и урегулировании убытков проверяемых подразделений;</li> <li>Выявлять налоговые, финансовые, правовые, операционные риски Компании в процессе микрофинансовой и финансово-хозяйственной деятельности подразделений.</li> </ul> <strong>Что мы ожидаем от кандидата:</strong> <ul> <li>Навыки обработки и анализа больших массивов данных;</li> <li>Знания основных законодательных актов, постановлений, распоряжений, приказов, других руководящих, методических и нормативных документов РФ в области страхования;</li> <li>Знание порядка проведения проверок и ревизий страховой, финансово-хозяйственной деятельности, деятельности по урегулированию убытков;</li> <li>Высшее образование;</li> <li>Опыт работы по направлению контрольно-ревизионной деятельности от 3-х лет;</li> <li>Опыт работы в мфо ,банках, страховых компаниях будет преимуществом.</li> </ul> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>График работы пн-чт с 9-18ч, в пятницу работаем до 17:00</li> <li>Официальная конкурентная заработная плата точно в срок</li> <li>Бонусы/премии, 13-я зарплата</li> <li>Работа в стабильной и крупной компании</li> <li>Возможность карьерного роста и личностного развития</li> <li>Офис в шаговой доступности от метро Садовая/Сенная/Спасская — это уютное пространство с зонами отдыха и кухней, зерновым кофе 24/7, свежими фруктами и мороженым в летнее время</li> <li>Материальная поддержка в честь значимых событий в жизни сотрудников</li> <li>Компенсация затрат на спортивные активности — занятия в фитнес-клубе, индивидуальные тренировки, спортивный инвентарь</li> <li>Активная корпоративная жизнь: мы проводим марафоны, веселые корпоративы, конкурсы с призами</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,МКК КапиталЪ-НТ,[],2023-05-13 21:04:22+03:00,,,
679,81375133,Аудитор,Самара,"<strong>Обязанности:</strong> <ul> <li>Проведение внутреннего аудита ведения бухгалтерского учета и надзорной отчетности НФО;</li> <li>Формирование рекомендаций по составлению отчетности в соответствии с нормативными актами Банка России;</li> <li>Взаимодействие с надзорным органом по вопросам соблюдения нормативных требование в области бухгалтерского учета (формирование запросов по отражению отдельных операций, по расчету показателей и обязательных нормативов);</li> <li>Участие в подготовке ответов на запросы Банка России;</li> <li>Контроль достоверности отражения в учетной системе показателей, влияющих на формирование отчетности;</li> <li>Проведение надлежащего внутреннего контроля совершаемых фактов хозяйственной жизни организации;</li> <li>Участие в автоматизации бизнес-процессов по сбору и обработке данных, необходимых для формирования надзорной отчетности и для ответов на запросы Банка России.</li> </ul> <strong>Требования:</strong> <ul> <li>Опыт работы в Банке России (ЦБ РФ), связанный с проведением проверок надзорной отчетности некредитных финансовых организаций (НФО), в частности, отчетности микрофинансовых организаций.</li> <li>Практическое понимание подхода со стороны надзорного органа к соблюдению некредитными финансовыми организациями нормативных требований законодательства.</li> <li>Опыт разработки методических рекомендаций и подготовки разъяснений Банка России для поднадзорных организаций.</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство по ТК РФ, полностью &quot;белая&quot; зарплата, ДМС.</li> <li>График 5/2 с 9:00 до 18:00.</li> <li>Оплата труда выше рыночной, определяется по результатам собеседования.</li> <li>Для иногородних возможно обсуждение удаленного формата работы или условий переезда</li> </ul>",От 1 года до 3 лет,Полный день,Полная занятость,МКК КапиталЪ-НТ,"[{'name': 'МКК ""КапиталЪ-НТ""'}, {'name': 'навыки ведения бухгалтерского и налогового учета'}, {'name': 'Умение работать в условиях многозадачности'}, {'name': 'планировать и оптимально организовать рабочий процесс'}, {'name': 'Внутренний контроль'}]",2023-05-31 17:03:38+03:00,,,
680,79671131,Внутренний аудитор,Самара,"<p><strong>Обязанности:</strong></p> <ul> <li>Участие в разработке и совершенствовании методологии системы внутреннего контроля и системы управления рисков, взаимодействие с профильными подразделениями Компании (СГБ, НД, ДРиМВК);</li> <li>Участие в проверках контроля качества ведения бухгалтерского и налогового учета;</li> <li>Формирование отчетов по результатам внутренней проверки со ссылками на нормы закона, судебную практику и внутренние нормативные документы Общества/Компании;</li> <li>Контроль выполнения плана устранения недостатков;</li> <li>Подготовка рекомендаций менеджменту Общества о причинах выявленных нарушений, способах повышения качества учетной функции;</li> <li>Осуществление поддержки структурных подразделений Общества по вопросам в области организации, совершенствования системы внутреннего контроля и системы управления рисков.</li> </ul> <p> </p> <p><strong>Требования:</strong></p> <ul> <li>Высшее экономическое образование;</li> <li>Опыт работы в данном направлении</li> <li>Углубленное знание трудового, налогового и бухгалтерского законодательства;</li> <li>Знание порядка оформления финансовых операций и организации документооборота;</li> <li>Базовые знания по основам контроля, анализа хозяйственной деятельности, информационных технологий;</li> <li>Умение обрабатывать и систематизировать полученную информацию;</li> <li>Знание программных продуктов ведения бухгалтерского и налогового учета;</li> <li>Уверенный пользователь MS Office (Word, Exсel, PowerPoint, Outlook);</li> <li>Аналитический склад ума;</li> <li>Умение работать в режиме «многозадачности»;</li> <li>Умение выстраивать эффективные коммуникации;</li> <li>Готовность к редким командировкам;</li> <li>Приветствуется наличие аттестата: профессионального бухгалтера/или налогового консультанта/или внешнего/внутреннего аудитора.</li> </ul><br /><strong>Условия:</strong> <ul> <li>Работа в крупной стабильной компании</li> <li>Официальное трудоустройство согласно ТК РФ</li> <li>&quot;Белая&quot; заработная плата</li> <li>Оплачиваемое обучение</li> <li>Возможность профессионального и карьерного развития</li> <li>Полный социальный пакет, ДМС, премии</li> </ul>",От 1 года до 3 лет,Полный день,Полная занятость,РН-Учет,[],2023-05-19 15:52:46+03:00,,,
681,78268196,Аудитор отдела аудита и поддержания качества,Домодедово,"<strong>Обязанности:</strong> <ul> <li>Разработка, управление и обеспечение функционирования эффективной системы управления качеством в области поддержания летной годности ВС;</li> <li>Контроль за соблюдением требований авиационных властей, стандартов и процедур;</li> <li>Надзор за качеством технического обслуживания и поддержания летной годности воздушных судов;</li> <li>Организация процесса получения и продления сертификатов летной годности и лицензий на радиооборудование;</li> <li>Проведение внутренних и внешних аудитов;</li> <li>Разработка стандартов и процедур.</li> </ul> <strong>Требования:</strong> <ul> <li>Высшее авиационное образование;</li> <li><strong>Опыт работы в авиационной отрасли не менее 5 лет, из них в системе качества не менее 2-х лет.</strong></li> <li>Уверенный пользователь ПК (MS Office);</li> <li>Английским язык с уровнем не ниже Intermediate;</li> <li>Знание системы менеджмента качества;</li> <li>Знание законодательства РФ, Европы в области поддержания летной годности;</li> <li>Наличие курса обучения по типу ВС и системе менеджмента качества.</li> </ul> <strong>Условия:</strong> <ul> <li>Место работы: <strong>Аэропорт Домодедово</strong>;</li> <li>Бессрочный трудовой договор;</li> <li>График работы: 5/2, возможны командировки;</li> <li>Полное соблюдение Законодательства Российской Федерации;</li> <li>Корпоративная жизнь, насыщенная разнообразными коллективными событиями;</li> <li>Профессиональное развитие;</li> <li>Возможность путешествовать по специальным корпоративным тарифам;</li> <li>Оплачиваемый отпуск 28 календарных дней.</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,S7 Airlines,"[{'name': 'Английский язык'}, {'name': 'Организаторские навыки'}, {'name': 'Контроль качества'}, {'name': 'Деловая коммуникация'}, {'name': 'Аналитические способности'}]",2023-05-19 13:07:44+03:00,,,
682,80608314,Аудитор по доходам,Москва,"<p><strong>Проявите себя в отеле Holiday Inn</strong></p> <p>Отель Holiday Inn Moscow Sokolniki 4*, приглашает в свою команду ответственного и опытного Аудитора по доходам.</p> <p>В Holiday Inn нам нужны люди доброжелательные, приветливые, умеющие радоваться жизни и способные сделать атмосферу в отеле приятной и комфортной для всех.</p> <p><strong>Присоединяйтесь к нам в качестве Аудитора по доходам. Для этого Вам нужно обладать такими навыками, как:</strong></p> <ul> <li>аналогичный опыт работы от 1 года</li> <li>уверенное владение ПК, включая 1С, Micros и OPERA PMS</li> <li>аналитические способности</li> <li>внимание к деталям</li> <li>ответственность</li> <li>ответственность</li> </ul> <p><strong>На эту важную роль мы ищем человека, который сможет в эффективной профессиональной манере</strong></p> <ul> <li> <p>Обработка и отражение в учетных программах операций по расчетам с покупателями и заказчиками</p> </li> <li> <p>Формирование счетов на оплату, выставляемых в адрес покупателей</p> </li> <li> <p>Формирование первичных документов по учету выручки от реализации товаров, работ, услуг: акты выполненных работ, товарные накладные, счета-фактуры и т.д.</p> </li> <li> <p>Контроль поступления оплат от покупателей и отражение факта такого поступления в учетных программах</p> </li> <li> <p>Передача первичных документов в адрес покупателей с использованием электронной почты, почтовой связи</p> </li> <li> <p>Контроль правильности выгрузки данных между учетными программами Организации в соответствии с должностными обязанностями по участку учета</p> </li> <li> <p>Ведение книги продаж и формирование соответствующих проводок по НДС в учетных системах</p> </li> <li> <p>Сверка расчетов с контрагентами.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>График работы 5/2 с 9.00 до 18.00 или с 08.00 до 17.00, суббота и воскресенье - выходные дни</li> <li>Соблюдение требований ТК РФ</li> <li>Удобное рабочее место</li> <li>Добровольное медицинское страхование</li> <li>Бесплатное питание в ресторане для персонала</li> <li>Программы обучения и развития</li> <li>Программы поощрения</li> <li> <p>Присоединяйтесь к команде отеля &quot;Холидей Инн Москва Сокольники&quot;!</p> </li> </ul> <p>Присоединяйтесь к команде отеля Holiday Inn Moscow Sokolniki!</p>",От 1 года до 3 лет,Полный день,Полная занятость,HOLIDAY INN MOSCOW SOKOLNIKI,[],2023-06-04 16:20:24+03:00,,72419.0,RUR
683,78911592,Главный аудитор розничного бизнеса и МСБ,Москва,"<strong>Обязанности:</strong> <ul> <li> <p>Участие в аудиторских проверок Банка по направлениям розничного, малого и среднего бизнеса, общебанковских операций, региональной сети;</p> </li> <li> <p>Критический анализ бизнес-процессов в рамках плановых и внеплановых аудиторских мероприятий;</p> </li> <li> <p>Участие в расследованиях.</p> </li> </ul> <strong>Требования:</strong> <ul> <li> <p>Высшее образование - аудит, финансы, бухгалтерский учет, экономика;</p> </li> <li> <p>Опыт работы - внешний аудит, внутренний аудит, оптимизация процессов, выстраивание процессов, управленческая отчетность, операционный консалтинг, стратегический консалтинг, контрольно-операционные подразделения;</p> </li> <li> <p>Опыт проведения проверок, понимание деятельности банка, навыки построения причинно-следственных связей;</p> </li> <li> <p>Коммуникабельность, умение выстраивать отношения с аудируемыми подразделениями, организованность;</p> </li> <li> <p>Навыки SQL/ Python будут плюсом.</p> </li> </ul> <strong>Мы предлагаем Вам:</strong> <ul> <li> <p>Стать частью крупного, динамично развивающегося банка;</p> </li> <li> <p>Работу в команде единомышленников, неравнодушных к передовым технологиям и практикам;</p> </li> <li> <p>Неограниченные возможности для совершенствования Ваших навыков и знаний, обучаясь у лучших и решая сверхамбициозные задачи;</p> </li> <li> <p>Позитивную рабочую атмосферу, дружный коллектив;</p> </li> <li> <p>Работа на территории РФ;</p> </li> <li> <p>Достойную и конкурентную заработную плату, квартальные и годовые премии, размер которых зависит от результатов Вашей работы;</p> </li> <li> <p>Разнообразный социальный пакет: ДМС, страхование жизни, страхование для выезжающих за границу, льготные условия приобретения банковских продуктов, скидки в фитнес-клубах и в компаниях-партнерах.</p> </li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,Банк Открытие,"[{'name': 'Аудит'}, {'name': 'Аудиторские проверки'}, {'name': 'Консалтинг'}, {'name': 'Опыт работы с большим количеством информации'}, {'name': 'умение работать с программами Word, Excel, Power Point'}, {'name': 'Внутренний контроль'}, {'name': 'Аналитические навыки'}, {'name': 'Оптимизация процессов'}, {'name': 'Работа с банками'}]",2023-05-16 11:29:35+03:00,,,
684,80217707,Координатор/Тайный покупатель/Аудитор,Сургут,"<p><strong>Организация и участие в реализации проектов Тайный покупатель на территории России.</strong></p> <p>Если у Вас есть опыт работы Тайным покупателем или Координатором тайных покупателей, сообщите, пожалуйста, об этом в сопроводительном письме с свободной форме.</p> <p><strong>Задача:</strong></p> <p><strong>Проведение &quot;полевого этапа&quot; выполнения работ, в том числе:</strong></p> <ul> <li>подбор и инструктаж тайных покупателей, а также контроль за выполнением ими текущих проверок;</li> <li>контроль за соблюдением тайными покупателями сроков выполнения проекта</li> <li>оперативный учет и анализ выполнения проекта на всех этапах его реализации, подготовка статусов</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Наличие опыта работы в должности менеджера (координатора) проекта Тайный покупатель обязателен.</li> <li><strong>Наличие собственной базы тайных покупателей, готовность ее развивать.</strong></li> </ul> <p><strong>Условия:</strong></p> <ul> <li><strong>Удаленная работа на постоянной основе.</strong></li> <li><strong>Формы сотрудничества – самозанятость, договор оказания услуг.</strong></li> <li><strong>Оплата сдельная</strong></li> </ul> <p><strong>Приглашаем также на проверки в роли Тайного покупателя/Аудитора.</strong></p> <p><strong>Обязанности:</strong></p> <p>- Работа тайным покупателей (так же аудитором): в различных сервисах и местах (банки, салоны сотовой связи, автосалоны, магазины и т.д.)</p> <p>- Предоставление регулярной отчетности руководству;</p> <p>- При необходимости предоставление аудио и фото отчета.</p>",Нет опыта,Гибкий график,Частичная занятость,М-Холдинг,"[{'name': 'Работа в команде'}, {'name': 'Грамотная речь'}, {'name': 'Пользователь ПК'}, {'name': 'Мобильность'}]",2023-05-10 09:57:04+03:00,,,
685,80451988,Аудитор поставщиков сырья,Москва,"<p><em><strong>Mr. Food - современная российская фабрика, крупный производитель готовой продукции и полуфабрикатов.</strong></em> <strong><em>Своими успехами компания во многом обязана людям, поэтому для нас неоспорима ценность каждого сотрудника, который умеет работать в команде, стремится развиваться сам и готов помогать коллегам. Будем рады приветствовать Вас в числе нашей команды!</em></strong></p> <p><strong>Мы предлагаем:</strong></p> <ul> <li> <p>Оформление по ТК РФ, оплата больничных и отпусков;</p> </li> <li> <p>Стабильная заработная плата (компания работает без приостановок);</p> </li> <li> <p>Удобный график работы 5/2 с 10:00 до 19:00 (пятница до 18:00);</p> </li> <li> <p>Приятная экономия бюджета - бесплатное питание;</p> </li> <li> <p>Возможность приобретать продукцию компании с корпоративной скидкой;</p> </li> <li> <p>Профессиональный рост и обучение;</p> </li> <li> <p>Ежегодные корпоративные мероприятия;</p> </li> <li>Предоставление корпоративной мобильной связи.</li> </ul> <p><strong>Производство находится по адресу : г. Химки, 1-й Северный проезд, к 1</strong></p> <p><strong>Основные задачи:</strong></p> <ul> <li>Анализ претензий по сырью;</li> <li>Проведение оценки действующих поставщиков по итогам претензионной работы;</li> <li>Разработка графиков аудитов поставщиков;</li> <li>Проведение аудитов действующих поставщиков;</li> <li>Оформление необходимых документов по проведенным аудитам поставщиков;</li> <li>Подготовка и предоставление информации о результатах аудитов поставщиков;</li> <li>Контроль разработки и выполнения поставщиками мероприятий по устранению несоответствий, выявленных при аудите.</li> </ul> <p><strong>Наши ожидания:</strong></p> <ul> <li>Обязателен опыт работы в пищевых компаниях (производствах) от 3-х лет в аналогичной должности;</li> <li>Знание и понимание действующего законодательства РФ, регламентирующего производство и оборот продукции, Технических регламентов, правил входного контроля продовольственных товаров, требований к качеству и безопасности пищевой продукции, ГОСТов, СанПиН, HACCP, FSSC 22000, ветеринарно-санитарных требований, требований к маркировке продукции;</li> <li>Навыки составления аналитических отчетов, разработки корректирующих мероприятий;</li> <li>Обязателен опыт разработки и внедрения систем пищевой безопасности и процедур, инструкций и других документов, регламентирующих работу системы менеджмента безопасности пищевых продуктов (HACCP, FSSC 22000 и т.д.);</li> <li>Опыт прохождения аудитов и самостоятельного проведения внутренних аудитов, санитарных обходов;</li> <li>Высокая степень ответственности и организованности, внимательность;</li> <li>Умение выстраивать эффективные деловые коммуникации.</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,Корона-ФУД,"[{'name': 'Санпин'}, {'name': 'Аудит'}, {'name': 'Управление качеством'}, {'name': 'Работа с претензиями'}, {'name': 'Подготовка отчетов'}, {'name': 'Навыки составления отчетности'}, {'name': 'Контроль качества'}, {'name': 'HACCP'}, {'name': 'Санитарный контроль'}, {'name': 'Высокая степень ответственности'}]",2023-06-02 16:24:29+03:00,80000.0,90000.0,RUR
686,80799192,Главный аналитик / Аудитор ИТ,Москва,"<p><strong>Я для Банка:</strong></p> <ul> <li>Организовывать и проводить регулярные аудиторские проверки в сфере ИТ и ИБ;</li> <li>Разрабатывать методики проверки процессов, технологий, отдельных систем обеспечения информационной безопасности;</li> <li>Участвовать в составе команды в бизнес-аудитах;</li> <li>Составлять и согласовывать отчеты по итогам проверки;</li> <li>Формировать и согласовывать рекомендации по результатам проверки;</li> <li>Контролировать и отслеживать выполнение рекомендаций.</li> </ul> <p><strong>Я для Банка, если есть:</strong></p> <ul> <li>Высшее техническое образование;</li> <li>Опыт от 1 года в области ИТ-аудита, информационной безопасности, ИТ-аналитиком, руководителем проектов или архитектором ИС;</li> <li>Понимание стандартов деятельности в ИТ (COBIT, ITIL, PS DSS, Стандарты Банка России, др.);</li> <li>Понимание стандартов и методик проведения аудитов;</li> <li>Понимание риск-ориентированного подхода;</li> <li>Навыки технического аудита на уровне операционных систем, БД, сетевого оборудования и на уровне понимания технической архитектуры, информационных потоков, особенностей работы протоколов и обработки данных;</li> <li>Знание процессов разработки, внедрения и сопровождения информационных систем;</li> <li>Знание продуктового и проектного управления в ИТ.</li> </ul> <p><strong>Банк для меня:</strong></p> <ul> <li><em>Уверенность</em> – мы соблюдаем ТК РФ, чтобы Вы были уверены и в сегодняшнем, и в завтрашнем дне;</li> <li><em>Здоровье</em> – мы предлагаем сотрудникам заботу о своем здоровье как при помощи лучших профессионалов за счет программ ДМС (и стоматологов – тоже), так и доплачивая разницу по больничному листу до размера зарплаты (до 10 дней в году);</li> <li><em>Дополнительные полчаса сна</em> (или даже больше) – за счет расположения офиса в 100 метрах от ст.м. Кропоткинская (ул. Волхонка, д. 9, с 4);</li> <li><em>Время на себя и близких</em> – при стандартном графике 5/2 с 9 до 18 по пятницам мы заканчиваем рабочий день в 16:45;</li> <li><em>Саморазвитие </em>(24/7, если захотите) – для сотрудников работает удобное мобильное приложение с десятками электронных курсов и материалов для развития, в которых мы постарались собрать лучшие отечественные и мировые практики и инструменты как по hard, так и по soft-skills;</li> <li><em>ЗОЖ</em> – вместе играем и участвуем в спортивных мероприятиях;</li> <li><em>Цифровизация и сохранение природы</em>, в рамках акции «Дарим дерево за каждую ЭТК (электронную трудовую книжку)».</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,Банк СОЮЗ (АО),"[{'name': 'Аудиторские проверки'}, {'name': 'Аудит'}, {'name': 'Бизнес-анализ'}, {'name': 'COBIT'}, {'name': 'Внутренний аудит информационных систем'}, {'name': '716-П'}]",2023-05-22 10:04:59+03:00,,,
687,80702496,Ведущий аудитор Управления внутреннего аудита,Москва,"<p><strong>Обязанности:</strong></p> <ul> <li>Организация и проведение проверок финансово-хозяйственной деятельности Общества и дочерних компаний;</li> <li>Контроль соответствия финансово-хозяйственных операций и локальных нормативных актов компаний законодательству РФ;</li> <li>Проверка достоверности данных, отраженных в бухгалтерском и управленческом учете компаний;</li> <li>Подготовка письменных отчетов и аналитических справок по результатам проверок;</li> <li>Разработка рекомендаций по устранению недостатков, выявленных по результатам аудита, мониторинг и оценка эффективности их исполнения;</li> <li>Участие в анализе и совершенствовании системы внутреннего контроля, разработка и согласование внутренних организационно-распорядительных документов в части внутреннего контроля.</li> </ul> <p><br /><strong>Требования:</strong></p> <ul> <li>Опыт работы в области финансов и бухгалтерии не менее 5 лет (желательно производственная сфера, строительство и энергетики, но не в банковской сфере),</li> <li>Опыт работы во внутреннем или внешнем аудите от 3 лет;</li> <li>Высшее экономическое, финансовое или техническое,</li> <li>Опыт проведения аудиторских проверок,</li> <li>Знание стандартов РСБУ, положений НК РФ (НДС, налог на прибыль, на имущество и др.)</li> <li>Грамотное владение русским языком;</li> <li>Высокие аналитические способности, системность мышления, умение аргументировать и отстаивать свою профессиональную точку зрения;</li> <li>Стрессоустойчивость, умение работать с большими объемами информации в сжатые сроки.</li> <li> <p>Навыки написания отчетов.</p> </li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Трудоустройство в соответствии с ТК РФ,</li> <li>Полис ДМС после успешного прохождения испытательного срока,</li> <li>Пятидневная рабочая неделя с 9.00 до 18.00.</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,Хевел,[],2023-05-19 11:04:08+03:00,,,
688,78850747,Инженер - аудитор,Пермь,"<p><strong>Обязанности:</strong></p> <ul> <li><em>Проведение проверок работы специалистов компании на объектах строительства, при осуществлении строительного контроля:</em></li> </ul> <p><em>- соответствие выполнения работ на объектах строительства проектной, рабочей документации, требованиям НТД; </em></p> <p><em>- полноты оформления исполнительной документации;</em><em>-полноты проведения входного контроля материалов, оборудования, изделий, конструкций представителями подрядной организацией, специалистом СК;</em></p> <p><em>- полноты проведения операционного контроля специалистами СК, СКК подрядной организации при проведении СМР;</em></p> <p><em>- контроль соблюдений требований ОТ, ПБ и ООС, пожарной безопасности, регламентированных действующим законодательством РФ подрядной организацией;</em></p> <p><em>- анализ соответствия подписанных объемов работ в формах КС-2, выполненных работ и объемов, отраженных в ИД;</em></p> <ul> <li><em>Проверка знаний условий договора оказания услуг задействованного персонала.</em></li> <li><em>Разработка ПКМ для повышения качества оказываемых услуг.</em></li> <li><em>Контроль проверки проведения инструментального контроля специалистами СК.</em></li> <li><em>Контроль направления отчетности, ее соответствия и полноты предусмотренной контрактом.</em></li> <li><em>Взаимодействие с представителями ЦО: директор, технический директор, ДСК.</em></li> </ul> <strong>Требования:</strong> <ul> <li>Высшее строительное образование;</li> <li>Опыт работы на инженерно-технических должностях от 3-х лет;</li> <li> <p><em>Опыт работы с разрешительной, исполнительной, технологической и рабочей документацией;</em></p> </li> </ul> <strong>Условия:</strong> <ul> <li>Белая заработная плата: оклад + премия;</li> <li>Уровень заработной платы обговаривается индивидуально на собеседовании;</li> <li>Официальное трудоустройство с первого рабочего дня;</li> <li>Комфортный офис в центре города, бесплатная парковка;</li> <li>Командировки до 3-х недель;</li> <li>ДМС;</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,"Центр Строительного Консультирования, Инжиниринговая компания","[{'name': 'Строительство'}, {'name': 'Умение работать в коллективе'}, {'name': 'Сбор и анализ информации'}, {'name': 'Внутренний аудит'}, {'name': 'Контроль качества'}, {'name': 'Строительный контроль'}]",2023-06-01 14:31:17+03:00,,110000.0,RUR
689,80893357,Аудитор-ревизор,Шымкент,"<p><strong>Обязанности:</strong></p> <ul> <li>Ведение отчетности на бумажных и электронных носителях.</li> <li>методы определения качества товарно-материальных ценностей;</li> <li>порядок ведения учета и составления отчетности по товарно-материальным ценностям;</li> <li><strong>Отличное знание золота!</strong></li> </ul> <p><strong>Требования:</strong></p> <ul> <li>Опыт работы аудитором-ревизором не менее 2-х лет!</li> <li>а также рассматриваем товароведов-оценщиков с опытом работы в ломбарде более 2-х лет</li> <li>Высшее образование</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройства! Стабильный заработок, командировки Сарыагаш, Жетысай</li> </ul>",От 3 до 6 лет,Полный день,Полная занятость,Астра-Лoмбард,[],2023-05-23 14:13:13+03:00,180000.0,200000.0,KZT
